Wonderful	92
Remarkable	100
Excellent hotel in centre of Solihull	100
Good	79
A Little Piece/Peace of Paradise	100
Good	79
Friendly place to be.	20
Enjoyable	100
Good place to stay, friendly hosts, good, quiet location.	88
Love the location. Would definitely return if units are well maintained.	58
Only once staying	46
Staff needs more skill regarding mangemnt especially in dining hall as we paid at counter  fast at	42
Okay	58
Very nice hotel - great location!	100
Good	75
Very Good	80
Wonderful hotel at Wall Street.	100
Lovely holiday.	100
Great hotel for relaxing	100
The best part of the hotel was the guest service agent...	80
Okay for the money	67
Excellent Hotel and amazing staff	100
Excellent service	100
Hilton Garden Inn Columbus Excellent Choice	100
Good property, but rooms need upgrading. Staff attitude was poor. This is NOT a 4 Star hotel.	46
overnight stay, clean and friendly	100
Above average	56
Exceptional	100
Cabins showing age	60
Clean comfortable value for money.	92
Nice family friendly place on the lake.	100
Clean economical hotel in good practical location for visiting Kiel!	92
Do they even have a housekeeping staff?	20
Okay	80
Excellent	88
I love the stay	100
Overnight stay	100
Ian Mcgregor	40
Great stopover	100
Good Location	80
Two night stay close to locations visiting.	96
Disappointing	46
Good location, comfy bed, nice staff	92
Exceptional	100
Excellent	88
Excellent	100
Very nice	88
Great value and great location	100
Good location for Indians games!!	80
okay for one night	67
Fair	50
Waste of Money	20
Pleasant	67
4 in a bed	80
Exceptional	100
close to airport	60
This hotel just gets better	100
Great place to stay friendly staff and very clean.	100
Good	71
Good	71
excellent location for stadium	67
Nice hotel and good location	80
Excellent Hotel and services.	100
Comfortable stay,way beyond our expectations!	100
Convenient and friendly but a bit noisy.	75
Good	79
Excellent	88
Picturesque location with faults	63
Heaven on Lake Garda	96
Our vacation stay at the Taj Gateway EM Bypass	100
An excellent holiday resort	100
Amazing	100
Charming Inn!! The staff was extremely helpful.	100
Very nice, helpful staff	80
Average	75
Home2....Home away from Home	100
Exceptional	100
a modern and trendy place to stay	92
Very Good	83
Too many Cockroaches	75
Very Good	83
staff just walk into your room	75
Exceeded Our Every Expectation!!!!	100
Expensive	40
Best hotel ever	100
Superior Everything.	100
Good	79
Pleasant	67
Very enjoyable stay	100
I regret to stay only one day at Busan ...	80
Park your car somewhere else! Weird shower in bathroom.	46
Absolutely recommandable!	83
Good base.	60
Hidden extras but clean and basic	60
Very Poor	25
Overnight stop	88
Fair	50
Exceptional	100
Fair	54
Will definitely be using this hotel again	100
Great location	92
What wrong with this place...........	46
Good	75
Love staying there great place	75
Great Hotel!!!	100
CB/MB	80
Good rooms, excellent service!	100
Exceptional	100
weekend away	80
Wonderful	92
It was okay	75
Okay	58
Exceptional	100
Poor	38
Five blobs rating but with caveats	100
Nice hotel in a great location	100
Good hotel	100
Value for money! Suitable for short stays.	60
A last resort accommodation !!	54
Very centrally located hotel-	80
6 in portimao	67
First Family Trip To DC	80
A little gem in Saltzberg.	96
Beach birthday	75
Phoning it in.	46
Peace and quiet in the Sicilian Hills	100
Okay	58
Long way to go...	60
Really nice hotel - conveniently located	80
Lovely stay in Nissan at Entre Mer et Vignes	83
Family Holiday	80
Excellent location but noisy	80
A village better then the city.	75
Excellent property for tourists, even if a little expensive and a little far from the tube.	96
A wonderful stay	80
Cleaning charge is ridiculous, unnecessary, and in very fine print.	88
Very ordinary	60
Would stay here again	96
6 Days of Comfort	100
Average	79
excellent	96
Wonderful	92
Good	88
Very Good	83
Good	71
Vegan afternoon tea Hen do	60
Excellent hotel	100
Great Value anyway	71
Close to attractions, parking expensive.	92
nice hotel	92
Clean place, nice room layout	80
Enjoyable expirience	92
Really good stay	88
Recomendo!	100
Very Poor	25
Great hotel away from the noise	100
Exceptional	100
Not close to the old city	60
I spent several weeks at the Bahia with my four grandchildren while my daughter was remodeling her beach house.	100
Good	75
Very Good	83
Good location	88
Could have been marvellous if hadn't been mucky	67
Good value for money and nice breakfast.	71
The Best Place I have Stayed	100
Great location and settong	100
Comfortable but tired	80
Perfect Hotel!	100
convenient location, and just OK	60
Ramada Springs Miami	80
Wonderful	92
Nice hotel in great location	100
Run..... don"t stay in this hotel! Don't waste your money here!!!!!	33
Very Good	83
Impressed as usual	80
Great place to stay	100
Absolute value for money!	96
Don't Drink The Water	20
Pleasant	67
Great!	88
Value for Money For Those Who Only Crush for One Night To Catch Morning Flight from Senai Airport	79
A delightful stay with wonderful food.	96
"Superb"	100
Peaceful quiet hotel	100
Excellent hotel	100
High price for lovely view but low standard of service	58
Ok for one short night, but not for a long stay.	67
A good hotel	100
Poor security	20
To sleep and rest.	79
Great central appartment	100
Good	79
overall, the stay was quite and peaceful except for the AC was outside my window and it was also my	67
Wonderful	92
Wonderful stay	80
Fabulous Hotel	80
Pauline And Bruce holiday	80
Beautiful Grand Hotel in a Great Location.	100
Disappointing	46
Clean and affordable!	100
Reason for Four stars is the surrounding area, which may make it look like it is not Authentic German area. .	80
Hotel in Copenhagen	100
There's no proper walkway to the hotel entrance. Hotel should do something.	75
Room 21, could do with a refurbished bathroom. Black mould around the sink and in the shower cubicle	54
Exceptional	100
Good	71
Excellent	88
Love it!	100
Great value for money	83
We won't do this again	58
Great experience at crowne plaza al khobar	100
Convenient and comfortable. Improve on room readiness!	67
Personalized service	100
Simply beautiful	100
We love the Hawaiian feel it brings.	100
Must prefer	100
Nice Hotel to stay	96
Relax in beauty	80
Comfortable quiet close to little mermaid and lively old buildings to see as well as waterside cafes	90
Family with small kids on connecting flights.	96
Nice Location, Good Rooms	57
Lovely mid range hotel	100
Amazing	100
Need to Upgrade	75
Great Hotel!!!	100
Okay	58
This hotel needs an overhaul.	20
Pleasant but not value for muny	58
We'll be back!	100
Great place to stay	100
Friendly and relaxing	100
Good	75
Bad service	20
Weekend getaway	80
I keep coming back	100
Good	71
A Nice Low-Cost Option	75
Fine for quick stay	75
A delightful stay.	96
Not what I was expecting.....	60
Didn't meet expectations	50
Good times!	100
Wonderful	92
Beautiful hotel & amazingly attentive staff make for a great stay!	100
No nonsense	63
Pleasant	63
One night in Toronto	80
Definitely come again	79
Fantastic	100
Complete Insult to Hospitality	20
Pleasant	63
Exceptional	96
Not for me	33
Ideal place to stay as a couple or a family.	96
Very relaxing	92
Large rooms.	80
Ms Jane Cooper & Mr Daniel Cross (Mother & Son)	80
Lovely hotel, however food and drink can be costly.	80
Exceptional	100
Good cost / benefit hotel	92
Good	75
Internet connection to poor	80
Very Average	60
A relaxing break	83
Nice hotel quite and clean	100
Very good hotel but there is a complaint	80
Good	75
Good location	63
I cannot express how wonderful this place is!	100
Very nice, good location and great to have breakfast included	92
I stayed at room A3603. it has water marks on the floor because of the aircon. the hair blower is no	50
Good stay, great location	80
Great and neat experience!	100
Exceptional	96
Good value secure hotel close to beach shops food	96
Lovely B&B in the Countryside	92
Slept like a baby!	100
Nice place but need sound proofing	80
We just wanted overnight accomodation when visiting our daughter. It was fine.	79
Very Good	83
Pure luxury	100
The property pictures are misleading and it is very expensive compared to its quality.	42
Sure to go again	96
The room itsself was very nice and the bed was quite...	60
Very Good	83
Good value for money	75
Good	79
Asked for a suite and received a regular basis room.	42
Excellent	88
Convenient & Affordable Hotel	100
Perfect for the wine rea	100
Disappointing	71
Adequate hotel close to casino.	60
Enjoyed my stay	83
The night in Munich as a breake in journey to Italy.	88
We won't make this mistake again!	40
Nice, clean, well situated, family friendly hotel on stunning location.	80
Beautiful Hotel	100
Nice hotel	80
Over priced	75
nice hotel	96
We felt welcome, valued, and had a wonderful stay!	100
Good	75
Great location, but in need of updates	60
Dodgers Game	80
Excellent ambience for professional meet	100
Good	75
Nice hotel close to Hungarian National Museum	100
Bad hotel	29
Great Spot for walking around central Paris	100
Very nice but pricey	80
nice hotel very close to our event and good parkin	100
Never again.	42
Good but	88
Good	79
Great Area, worn lobby.	60
Perfect Stay.	100
Nice hotel close to the National Mall	80
Exceptional	96
OK for a brief, overnight stay.  Noisy, along the highway.	63
Top Notch Customer Service	80
Very nice hotel close to centres of attraction	80
I	42
Best stay ever!!	100
good location great way to celebrate our 30th wedding anniverary	80
Nice home base	96
2 Family Vacation Colorado Trip	100
wonderful location	100
Don't miss the sunrise!	100
Perfect short Stay in Abu Dhabi	100
Room	80
Fab Hotel	100
Strategic position	80
Good	71
Wonderful	92
Good Service-with Safety concern	75
Great Location	80
Exceptional	100
Poor Hotel	20
Exceptional	100
Will stay again.	79
Good value for money	100
I always stay here	100
Still one of the best	100
Rundown hotel- need an upgrade and maintaining..	40
Great place to stay before an early flight	96
Overall solid stay, minor hiccups	80
Perfect place to stay !!!	92
Great location, breakfast, value for money	92
Felt Cheated	40
Poor	33
A great stay in Vancouver	100
Close Proximity to Railway station and bus stand.	76
2 nights for business	80
dubai's best hotel	100
Peaceful and exceptionally comfortable	100
A honeymoon holiday	100
Good	79
Exceptional	100
Stopping thru	80
A bridge too far	60
Granada is a lovely short break city.	88
Wonderful and Restful Stay Prior to Safari	100
Great stay.. beautifully located and the staff do go the extra mile.	88
Amazing location right at the beach with nice clean rooms	96
Perfect Location for Six Flags	100
Great hotel and a restaurant with fabulous breakfa	100
great stay	96
Excellent	88
Good location but not good for large families	60
Bar with the view	100
Exceptional	100
Difficult parking but close to beach.	50
Wonderful	92
Great stay	100
Amazing Experience	100
A family friendly resort with excellent beach and food!	80
Excellent hotel in a very best location.	92
easy access to the train...just 2 minutes walk	100
Fair	54
Only there for 2 nights and we were very happy with the stay	100
Best service	100
Elegant and classy hotel which delivers a place to feel special and relaxed.	100
Okay	58
Great all rounder!!	100
Treat yourself to  cueva stay!	100
Comfortable, good location	88
Well located next to marina.	80
Nice location in a neat little town.	63
Great location!	80
First time to Masuria and a great one	100
Good experience	83
Wonderful	92
Romantic Getaway	96
just an ideal place to stay in mirafloress	100
A very memorable experience	100
Nice to have a terrace!	80
Best pillows in the world	100
Great Location	100
Okay	58
Good value for money near Tampa airport	92
An adequate place to lay your head, but no more.	58
Exceeded expectations.....	100
Great views! Worth an upgrade!	88
Great for a family getaway	100
Nice atmosphere, and close to the beach	100
Smart classy hotel	100
Fantastic service all round	100
Over Rated Hotel	40
Slavyanka was Great!	100
Excellent	88
Double the hassle to stay here	40
Over priced, not worth it	50
Comfortable downtown hotel with good amenities	100
Good, but could be so much better if they communicated what service and facilities are available.	71
Very Good	80
Relaxing and convenient	100
Good	79
Pergection	100
High quality hotel – excellent stay	100
Housekeeping comes knocking way too early.	63
Misleading as a 4 Star Hotel	20
Comfortable. Good location. Nice renovated room.	79
Great service and attention to detail	100
Cozy place in a good location but a bit pricey	75
Fantastic in every way!	100
That place you can't wait to go back to!!!	100
Glenwood springs	100
Great Place to Stay in Dubuque!	80
Hotel Arena	63
Great convenient accomodation that's very affordable	80
Great value for the money!	96
Footy with friends	80
Great beach views...but	60
Gorgeous little place	100
Simply the best - Ian the concierge will make your stay even better	83
Due to excellent service can recommend this hotel	25
Trowel & Hammer Inn a great place to stay and so close to the town centre	100
SHOCKING	38
Hotel was just OK for the price.	60
Ok for a short stay	67
Overall great hostel	63
Great stay - Perfect Location!	100
The accommodation was comfortable and clean.	88
Outstanding room!	100
Not feeling the tub	63
My daughter's wedding	100
Great hotel in a great location.	100
Le Village Hostel	96
City break	100
Fair	54
Premier inn newbridge	60
Amazing holiday 2nd return	100
Great Hotel in Downtown Indinanapolis	100
Great place to holiday on Port Douglas.	96
Very Poor	25
Stylish luxury on the best spot in Venice	80
Fine and convenient. Very friendly staff.	71
Good Location	80
IMPROVE THE QUALITY OF SERVICES	75
Adequate locatation for Fisherman's Wharf but would consider hotel as no more than two star.	75
Ron and Me	100
We're not going back there	40
Not a good hotel for the money you spend	50
Dreadful	20
Lovely High Tea experience	100
Pleasant	67
Exceptional	96
Comfy bed in the heart of Ballpark	79
Good	71
Wonderful hotel and staff	100
Wonderful Vacation Spot!	100
Better places in Yakima.	20
Not Recomended	46
Does not meet the standards of a Radisson Hotel	60
Handy if you are visiting Wembley	54
Close to the airport.	80
Very Good	83
Staff exceptionally friendly, courteous and helpful	100
Good	100
Great central location, beautiful apartment	100
Very nice	83
1 night trip to Austin	80
Short stay in lapad	71
Beautiful hotel	100
Great Hotel near Galway	100
Much room for much improvement	29
Qiuet among the noise of Venice	80
Friendly hosts in a lovely old house in a safe and convenient neighbourhood	88
Vacation	60
Why,  is this place so bad?	20
It's excellent but...	88
Good	75
Nice vintage hotel.	75
Mini Omaha trip and stay	60
Incredible service	100
STAY AWAY! Overrated, misleading, expensive crap w/ poor service. Snobbish and arrogant attitude.	33
Great location!	80
wonderful holiday	100
Good value and friendly staff	80
Expected More	80
Great Location.	60
Enjoyed our stay...mostly	60
Nice hotel, great location.	80
Great breakfast but small bathroom	79
Almost ok.	75
Comfortable Stay with Beach View	79
A superb expereince in the northern portion of downtown Montreal	100
Ok	60
Excellent	88
Bad experience	75
Outdated and felt dirty.	20
Pleasant	67
Good value, clean and quier	83
Annoyed that we had to pay by cash. (no cards accepted)	71
Poor	33
Close and convenient to Heathrow	80
Super place to stay	100
A little Oasis of relaxation peace and calm in the heart of Seville a hotel with character from the past	88
Good place to stay , better if you aren't traveling with kids or looking for quiet	92
Good	71
Never fails to impress	100
Noisy dinning	60
Very good (as usual - this was our fourth visit), apart from the awful bath!	96
A great stay and easy to get to.	100
Nice hotel - Good for the Aiport	80
Super clean hotel, nice territory, tasty food	100
Charming	80
Okay	58
Enjoyable Garda lake without stress	92
Odd smell in the room,no view, pathetic elevators	60
Original and welcoming over night stay	96
Great location in a paradise setting	80
Comfotel PRPL	75
Great place to stay.....	80
Beautiful Hotel in great position	100
Mr S Thorner	20
Good for short visits in Athens	71
Very Peaceful location	100
Great amenities , Reasonable rates	100
Thumbs up	100
Pleasant surprise	100
Wonderful stay!	100
Cheap hotel, low level	50
Fine hotel, fabulous food, friendly staff	90
Good	71
Just  right	92
Vacation	100
Excellent stay and great value	100
Nice Stay	75
A romantic weekend away.	100
A wonderful , hidden gem in the middle of Rome!	100
The coral nursery is a great initiative by the hotel	80
Amazing	100
Nice for families with children, unbeatable quality/ price ratio	83
Carousel Hotel And Resort - Ocen City Md	75
Wouldn't recommend this hotel, although staff were pleasant.	58
Perfect last stop before a long haul flight	80
Excellent hotel and great staff!	100
Never stay here again...	33
Wonderful	92
Budget.	54
Disappointing despite its excellent location	60
Great Hotel	100
Disappointing	46
Close to town.	60
Great Canada day weekend	100
Dated rooms but nice look	71
Great hotel if you're there to rage!	60
Pleasant	67
Very pleasant	88
Not worth the "cheap" price. Go somewhere else.	25
Good place to stay	80
Exceptional	100
Great Venice Hotel	100
Westin Harborview is Terrific	80
uncomfortable and unaccommodating	20
Showing younger sister to marry elder one	50
The best holiday	100
Over glorified	60
Very good value for money	100
Perfect location for the sights of Athens	88
Couples getaway	100
Amazing Stay	100
Adequate for my needs.	75
Good	75
What a great hotel!	100
Amazing place to stay, great location with great service - Totally recommend	100
Nice and friendly Hotel	80
Good Hotel for one night	58
Pleasant	63
Nice hotel close to airport	80
Fair	50
Disappointing	42
Helpful staff and great location for a flying visit.	80
Classic Dublin Hotel	100
good acommodations, good price, friendly staff	92
Nice hotel, except for the food.	96
Clean and reputable hotel. Just as described	83
THIS IS A MOTEL TRADING ON A HOTEL NAME  - BEWARE.	54
Good	79
Horrific stay	46
Perfect location!!	80
Nice	75
Okay	58
Exceptional	96
Would only stay again if money was REALLY tight	33
Trip to Melbourne for the footy	100
Food overnight stay	80
Great service	80
Holiday	100
Great staff and best location	100
Extremely bad	29
OK for the money	65
Perfect!	100
The rating they got they did not  deserve it	25
Good Room, Management Issues	60
Great room, but little too noisy	60
Very good value for money!	96
Excellent	88
Good	75
Nice experience in my first stay in NZ.	88
Great Hotel, Great Location.	92
Very Good	83
Okay	58
Fantastic Hotel	100
Fabulously memorable stay	92
Wonderful B+B in York	92
Value for money	83
Great location	80
Quiet rooms, close to attractions, friendly staff	80
Excellent base in the Dales	96
Warm welcome on a winter's night in Picton	83
Excellent	88
Great Place to Stay	96
Exceptional	100
Fair	54
Two star motel with four star pretensions	40
If You Like Rustic....	80
Great place to stop on a long road trip	88
Pleasant	67
For a great runaway from the city...	71
great hotel, great room, great facilities, staff questionable.	79
Good	79
Nice stay.	92
Not what I expected	63
Excellent	88
Grand hotel	100
Best part: Location	80
Wonderful	92
Good	79
Exceptional	96
I will be back!!!!!	100
Excellent	88
Pleasant	67
BRILLIANT  HOTEL	100
Great hotel with good location.....	100
AMAZING HOTEL	100
Excellent choice!	100
All I can say is "wow!"	100
great location close to everything	80
Nice hotel	100
If I will go again only because of the staff	67
Great Vacation	80
BEWARE THE OVER BOOKING POLICY - NO ROOM AT THE INN DESPITE RESERVING ROOM WEEKS IN ADVANCE!!	20
Location of hotel is good	70
Good value for location	71
Splendid long weekend romantic getaway!	100
Nice hotel in Paris.	80
Good Hotel to stay	96
Our family booking included a 2 year old . There was no cot facility .	38
Be careful	40
Exceptional	100
Overpriced and Worn Out	38
Feels like home	100
Great Stay	100
First time visit.	100
Okay, was comfortable.	67
Surprise Engagement	60
Very clean, friendly and helpful staff	100
Not a 4 star hotel	60
GGreat location, great accommodation	100
Loved it.  Really nice hotel.	83
Good for a very short stay	79
Comfortable	80
Exceptional	100
Regular	80
Beautiful property with a clean could be fabulous	63
Fantastic stay at Hotel Captain Cook!	92
Great Holiday	92
Amazing holiday	100
Great staff , excellent customer service	100
Cannot understand how this is rated so high	40
Good	75
Modern, modular concept,good for traveller	80
Less than expected.	20
Fair	50
I would absolutely recommend this hotel to everyone. Best stay ever!	100
Great hotel !!	100
Excellent	88
Not for people looking for good service	40
For the price it was one of the best hotels that I had ever been!	100
WONDERFUL HOTEL,  A SENSE DELIGHT	100
3 star-hotel with not matching photos and description of the rooms	40
Another enjoyable stay	92
Prepare for a lovely restful stay	96
Fantastic oasis - I would return!	79
Red Level at Grand Melia Tenerife	80
Clean, fairly comfortable hotel.	67
Superb restaurant attached to a typical 3 star hotel	67
Very Good	83
A lucky find.	100
Alaska trip 2017	80
High quality stylish luxurious hotel in excellent location. Spotlessly clean. wonderful staff.	100
Great value and I wished I could have stayed longer.	83
Would stay again and a great location	100
Lanzarote	60
Perfect location	92
Nice Casino.	100
Exceptional	100
Definitely wasn't a 4.x like the Expedia reviews	60
Great Resort had a great time	80
smelly and small	50
weather bad Lodge beautiful	80
Excellent Hotel	100
great escape	100
LOW QUALITY SERVICE	60
Good location for visits to various venues	100
Fair	54
Clean and comfy	96
A very enjoyable stay!!	100
What a wonderful experience at The Peabody!	100
Stay away! Not worth the lower price! Run!	42
Great for a short stay	79
Fair	54
Perfect for museums	100
The STAFF is why we are coming back!	100
Poor	33
Amazing family holiday	100
Liverpools land mark hotel	38
Mantra on Edward	60
Peppers Palm Cove	80
Kani Experience	80
Great location	88
Park plaza County Hall London	71
Location	75
Good hostel, cheap price	79
Interesting decor	75
Hotel as unique as the city	80
Crowded	80
Wonderful Staff!	100
Good location with big room	75
Great family friendly apartment.	100
Love the location	79
A remote beach	100
Definitely recommend!	100
A quirky town - shame about the graffiti!	75
Courtyard in Culver City - looks like a good area of LA	80
Great location, very clean	100
Good	75
Highly recommend	100
Decent place for airport proximity	80
Perfect location in the moshava	100
A little disappointed	60
Philly trip	100
Amazing view and great breakfast	100
Great Location - Poor Air Conditioning	60
Brilliant Hotel	100
Good food, beautiful grounds and a huge welcome	100
Clean, friendly, comfortable should be 3 star I would book again.	96
Very clean, roomy and good value in an excellent location.	79
Nice Family Place	80
Nice rooms, quiet location	83
Fantastic hotel and spa	100
Decent hotel, but housekeeping needs some retraining.	46
Stay in June 2017/ review	71
Terrible customer service from staff	60
Great location, good food, and easy transport links to Barcelona	92
Good	75
dee galway	60
Quite fab.	60
Excellent	88
friendly, and a good place to stay	83
Nice hotel in great location	100
Good quick family break!	71
Very convenient for Eden, staff very welcoming.	100
THE WORST HOTEL EVER	29
Funeral	100
Rosarito beach hotel	60
good place (not excellent) to stay	80
Exceptional	100
Cracking hotel	100
Convenient and Comfortable	88
girls only vacation	100
Good Value for Money	80
Best hotel.to visit in paris	80
Won't stay here again	60
Too little for too much$	33
Patong Resort	100
Very good hotel.	83
Excellent place to stay .. But food is on your luck	92
transitting through Sydney	100
Really nice hotel	100
Loved it!	100
If you like boutique style hotel, then this is best place in Kuressaare!	100
no complaints worth every penny	100
Rendezvous Melbourne	60
Best Travelodge I've Stayed In	100
Very average hotel	60
Awesome experience	100
Totally relaxing fun vacation	80
Wow... Warm welcome from the reception staff	100
it was a bust	20
A convenient location	71
Very Poor	29
One Night Stay	71
Good	75
Europe Traveling Experience	60
Disappointing	42
Excellent overnight stay close to airport	100
Dishonest hotel	29
...	38
Reactive not Proactive	60
Great location for tourists	96
Extended stay	100
Pleasant	63
Exceptional	100
Unexpectedly clean and spacious	100
Good	75
EID HOLIDAY	100
Brilliant pub/restaurany	96
No si great to have been my first time in this hotel after traveling from	58
Poor	38
Excellent	88
worst stay evef	25
Great staff, nice beach and pool area, had lots of fun!	100
The property is a beautiful old mansion in a convenient location.	100
Very recommended!	100
Good	64
Great	80
Good location, bad hotel	40
Pleasant hotel in the Odenwald	92
Good	75
Weekend Anniversaries are very romantic, relaxing, and refreshing!	100
Good	75
You pays for what you get!	54
Very welcoming	80
Deluxe indeed	100
Nice stay	79
Very Good	83
Excellent hotel, staff and location	96
Wonderful	92
Fine  for a weekend;  general areas are v tired. Please replace beds and pillows!	54
Very Good	83
Nice hotel, very clean	80
Best location great view	100
Good stay!!	92
Exceptional	100
Exceptional	100
Disappointing	46
Very nice modern hotel in a very central position	80
Relaxing	75
Would recommend	80
Nice	100
More than disappointing: a damage.	20
Pleasant	63
Good	75
Beautiful hotel	100
Good	71
It was excellent!  I recommend!	100
Very Good	83
Amazing experience and amazing staff.	100
Great ambiance and service. Nice location.	100
In town for baseball	80
Very welcoming, clean, pretty and close to the centre	100
Amazing property	80
Well-located quality hotel with helpful staff	80
Must stay boutique hotel on a must see island!	100
Convenient location, not too small room.	80
Fantastic beautiful place	80
Omni Nashville date night getaway.	100
Stunning views	92
overall is good!	68
Great Stay	92
Birthday fun	100
Great location, nice room	92
Excellent	88
Clean, reasonable place to stay	100
love it	100
The beach was nice	60
Exceptional	100
:/	38
Gerri	100
Be careful	38
You get what you pay for. No more.	67
Poor	33
Great location and very friendly staff	88
Disappointing	46
Convienience	80
Disappointing	42
Very Good	83
We love the Wallhouse!	100
A stand out for comfort and cleanliness in competitive area.	83
Good location, Family Resort, Needs Maintenance	60
Recommended for Solo Travelers	58
Family Trip	100
Very Good	83
Needs a place to hang clothes	50
Exceptional	96
Conference Stay	100
fantastic	80
Wonderful	92
Good	80
WONDERFUL	100
Great place to stay!	100
Not a serviceminded place	42
Quiet spot in country!	80
Again, a stellar experience....	100
Good	71
Good	79
excellent	100
Pleasant	60
Great value stay.	96
Beautiful views	80
Most memorable stay in Bangkok	92
Good location	63
Very Good	83
Enjoyable stay.	100
Not much to say.	40
Exceptional	100
Nice!	100
Close to  beach and city	80
Average	42
Good	75
Great place to stay	100
Overnight stay on Dales Way walk	60
Great Venice Vacation	100
Exceptional	100
Good	71
Comfy Homey	100
Fantastic hotel and staff	100
Will not stay here again.	29
Sheraton Music City	100
A lovely quiet place to stay	100
Exceptional	100
A Piece of Ghent History	100
Good	79
Would stay here again.	100
Exceptional	100
Excellent	88
Across from the beach and a short walk to the pier	80
Great stay away from home, didn't miss cleanliness nor comfort	100
Lovely place. Would definitely stay again!	100
Salt Lake City Radisson Top Notch	100
Great!	100
Advisable	88
Exceeds 4 Star Rating	100
Exceptional	96
Enjoyable break	83
Stay was okay..	60
Very good	80
A convenient place to stay near airport	92
Self catering at it's best.	100
A gem in the heart of gloucester	83
Fair	50
Noisy but nice	96
Excellent	100
Disappointing	60
Luggage deposit	83
A happy stay	92
Perfect Summer Conference Location	100
Good	75
Brilliant stay	100
Disappointing	75
tent glamping	100
Good	79
Good place to stay if going to NEC	67
Ok	67
Okay	58
Room with balcony and view	83
4 days at Extol Inn	54
Nasty	20
Wonderful Location	100
Exceptional	100
Concert!	100
Great Central Hotel	96
A DECENT Place to Stay For The MONEY A GREAT VALUE GREAT PEOPLE	88
Bed sheet unclean	44
Fab surprise birthday weekend	100
Relax in S'agaro	83
lovely location beside river.	83
Pleasant	67
You get what you pay for	54
The names dreams sums up the place	100
Unique property with great staff	80
Recommended	100
Incredible Resort Friendly to Food Allergies	100
weekend was delightful	88
Good	79
Exceptional	100
Not staying here again	38
The only nice thing about this place is the staff.	54
Good	71
Functional for the business traveler	80
Good	75
Outstanding Hotel	100
Good	75
Loved this resort	80
Modern designer hotel. Breakfast was amazing!!	92
Great place for a group of friends	75
Above average	60
Susan and Andrew Lee	100
mostly good but would not return	88
Nice room, serviceable breakfast	80
Very Good	83
Exceptional	96
Super stay in Mumbai	100
Exceptional	96
Long day in town	100
Nice gaff reasonably priced	92
Great little bed for the night!	88
Very Poor	25
Exceptional	100
Wonderful	92
Good Bed and Breakfast	100
I'd Stay Again!	100
Kenyan H2 Hotel experience	88
Good	75
Flamenco !!	96
Perfect location	100
I will stay at your hotel again on my next travels	92
Five stars experience at Langham TST	100
Brief stay	58
Perfect location!!!!!	100
British Colonial at its best	100
On the Camino class	100
Convenient & comfortable stay!	75
STILL AN EXCELLENT HOTEL	100
Central location, good food, friendly staff - highly recommend this hotel.	100
4th of July at the Hyatt in Huntington Beach	100
Always Great!	100
great time	100
Lovely	100
Beautiful place	96
travel lodge, seapak airport	20
Excellent stay	96
Excellence Plays Mujeres	100
Convenient small hotel in the centre of the city	88
Incredible!	100
Easy to find very pleasant family run hotel while on motorbiking trip	100
Very Good	83
swimming pool area	80
Location close to historical centre	100
room was good for dollar.	42
Lovely Family Break	100
Okay	58
Lisdoovarna	83
Central location	54
Beautiful, friendly hotel, great location.	100
Best Hotel stay ever	100
I am thanks full for your good staf	54
Great value would stay again	100
GREAT TIME, WONDERFUL STAFF. MILTON WAS THE BEST!	100
Super hotel on cliffs overlooking the beach	80
Overall evrithing so good	79
Unpleasant Atmosphere	40
Apart from Great location nothing else	63
Excellent	88
Great Rooms Good location	80
Lovely relaxing break	100
Wonderful	92
Ok hotel	60
Excellent	88
Very nice hotel,  staff was very friendly&helpful	80
Overpriced and not worth it!	38
not up to Hilton standards	40
Small, boutique	60
good and comfortable hotel in kowloon - hong kong	100
No issues, everything went smoothly including early availability of the room.	96
GREAT!	100
New Orleans	80
Okay	58
Very nice hotel	96
Exceptional	100
Great vacation place!	92
Too expensive. Nickel and dime u too death.	67
Amazing pool and good accommodation.	92
Close to the airport, noisy, but great value	75
Great location, poor room	42
Great location and value for money.  Very friendly staff.	92
Get what you pay for cheep and semi cheerful	54
Avoid	33
Excellent Service	88
Dated but decent enough for a night.	67
Nice hotel close to the beach	100
Good location everything around	88
Good for one night stay.	83
Exceptional	96
Real value for money	88
Great location, great staff	92
lovely comfortable accommodation	100
Fantastic	100
Very comfortable Oberstdorf hotel. Ideal for E5	83
Good Location, good facilities!	84
Overnight stay with friends	80
Great stopover hotel	100
Beach House service exemplary	100
Overnight stay	80
Great place!	100
Classic Brugge hotel in the middle of it all!	100
Best hotel, view and location	100
Exceptional	100
Good conference facilities	80
Exceptional	100
Excellent	88
1st Visit to ERC	100
Exceptional	100
Little Oasis at Hains Junction with Mountain views for free.	100
Nice hotel	100
Excellent Airport hotel	100
Anniversary celebration	80
Not as Advertised	60
Good value on the outskirts of St Thomas	83
Friendly staff, comfortable at a competitive price but location not so good	63
Miami South Beach	80
Great stay at poughkeepsie!	100
Exceptional	100
Pleasant	67
Pleasant	67
Canada day	83
Good	79
beautiful hotel to retreat from Beijing noise and pollution	100
Best hotel view of the falls hands down. *****	96
Great location on right side of town away from Britville	96
Comfortable, clean, reasonable rates. Good value.	100
anniversary trip	100
Exceptional	96
Fair	50
Perfect location but room dirty	38
Nice hotell	83
Don't skip the breakfast!	79
Would unreservedly recommend this hotel.	96
